id	origin	earliest	latest	form	form_type	is_anonymous	genre	subgenre	has_dramaweb_scan	has_dramaweb_transcription	ceneton_scan	ceneton_transcription	external_scan	external_transcription	fingerprint	literature	remarks	link_ub_antwerp	link_kbb	link_ub_gent	link_bnf	link_kb	link_google	link_bll
278	M243	1610-01-01	1610-12-31	First Printing	Full edition	f	Tragedy		t	t			http://books.google.be/books?id=fHETAAAAQAAJ&printsec=frontcover&hl=nl&source=gbs_ge_summary_r&cad=0#v=onepage&q&f=false	f	161008 - a1 A2 urop : a2 B4 $G - b1 B3 it,$si : b2 H5 are$ne				https://opac.kbr.be/LIBRARY/doc/SYRACUSE/17210238			https://opc-kb.oclc.org/DB=1/XMLPRS=Y/PPN?PPN=266286631		
279	M299	1620-01-01	1620-12-31	Reprint	Full edition	f	Tragedy		f	f				f	162012 - b1 A o : b2 C6 e$quo									
280	M132	1564-01-01	1564-01-01		Full edition	f			t	t			https://books.google.nl/books?id=r9RJmlyPBVkC&printsec=frontcover&hl=nl&source=gbs_ge_summary_r&cad=0#v=onepage&q&f=false	f										
281	M195	1598-01-01	1598-12-31	First Printing	Full edition	f	Tragedy		t	t				f	159804 - a1 *2 Bel : a2 *3 ,$ - b1 A MP : b2 F3 irit									
282	M202	1599-01-01	1599-12-31	First Printing	Full edition	f	Tragedy		f	f				f	159908 - a1 a2 d$ab - b1 B u : b2 c4 $puer									
283	M609	1650-01-01	1650-12-31	Synopsis (printed)	Synopsis	f	Tragedy		f	f				f		Goran Proot, Spectacula Iesuitica Belgica Antiqua (SIBA). Pars I: Provincia Flandro-Belgica (Antwerpen, 2008), p. 1-836								
284	M678	1660-01-01	1660-12-31	Synopsis (printed)	Synopsis	f			f	f				f	4									
285	M526	1640-01-01	1640-12-31	Synopsis (printed)	Synopsis	f			f	f				f		Goran Proot, Spectacula Iesuitica Belgica Antiqua (SIBA). Pars I: Provincia Flandro-Belgica (Antwerpen, 2008), p. 1-836								
286	M244	1610-01-01	1610-12-31	Synopsis (printed)	Synopsis	f	Tragicomedy		f	f				f									https://books.google.nl/books?id=iOQ9AAAAcAAJ&hl=nl&pg=PP1#v=onepage&q&f=false	
287	M31	1534-01-01	1540-12-31	Reprint	Full edition	f	Comedy	Sacred comedy	f	f				f										
288	M72	1541-01-01	1541-12-31	Reprint	Full edition	f	Comedy	Sacred comedy	f	f				f										
289	M76	1542-01-01	1542-12-31	Reprint	Full edition	f	Comedy		f	f				f	154208 - a1 Aij t$poß : a2 Aiiij ne$grau - b1 B $i : b2 Eij mptè$m									
290	M624	1653-01-01	1653-12-31	Synopsis (printed)	Synopsis	f			f	f				f										
291	M141	1570-01-01	1570-12-31	First Printing	Full edition	f	Comedy	Sacred comedy	f	f	https://www.let.leidenuniv.nl/Dutch/Ceneton/Facsimiles/SchonaeusNehemias1570	https://www.let.leidenuniv.nl/Dutch/Ceneton/SchonaeusNehemias1570.html		f	157008 - b1 A2 sp : a2 A4 en, - b1 A5 oedia : b2 D4 $in$									
292	M152	1580-01-01	1580-12-31	Reprint	Full edition	f			f	f				f										
293	M153	1581-01-01	1581-12-31	Reprint	Full edition	f	Comedy		f	f				f	158108 - a1 A2 m$ : a2 A4 ssu - b1 A5 pta$ : b2 D5 bi$ar									
294	M154	1581-01-01	1581-12-31	Reprint	Full edition	f			f	f	https://www.let.leidenuniv.nl/Dutch/Ceneton/Facsimiles/SchonaeusSaulus1581			f										
295	M159	1589-01-01	1589-12-31	Reprint	Full edition	f								f										
296	M1123	1716-01-01	1716-12-31	Synopsis (printed)	Synopsis	f			f	f				f					https://opac.kbr.be/LIBRARY/doc/SYRACUSE/18400167					
297	M217	1600-01-01	1600-12-31	Reprint	Full edition	f	Tragedy		f	f				f	160008 - b1 AA2 axume$o : b2 DD5 is$									
298	M658	1657-01-01	1657-12-31	First Printing	Full edition	f			t	t		https://www.let.leidenuniv.nl/Dutch/Ceneton/EndenPhiledonius1657.html		f	165704 - a1 *2 ch$l - b1 A ra : b2 Ee od$									
299	M1160	1719-01-01	1719-12-31	Synopsis (printed)	Synopsis	f			f	f				f			Koppelen op M- of E-niveau aan Ceneton006400			https://lib.ugent.be/catalog/rug01:000792945				
300	M1161	1719-01-01	1719-12-31	Synopsis (printed)	Synopsis	f			f	f				f			Koppelen op M- of E-niveau aan Ceneton006390			https://lib.ugent.be/catalog/rug01:000792943				
301	M1408	1728-01-01	1728-12-31	Synopsis (printed)	Synopsis	f			f	f				f										
302	M1425	1728-01-01	1728-12-31	Synopsis (printed)	Synopsis	f			f	f				f										
303	M1515	1730-01-01	1730-12-31	Synopsis (printed)	Synopsis	f			f	f				f	2									
304	M1518	1730-01-01	1730-12-31	Synopsis (printed)	Synopsis	f	Comedy		f	f				f	2									
305	M270	1615-01-01	1615-12-31	First Printing	Full edition	f			t	t				f	162508 - a1 A2 .$ad - a2 A5 $pa - b1 B gn : b2 D5 agit									
306	M279	1617-01-01	1617-12-31	First Printing	Full edition	f			t	t			http://books.google.be/books?id=xLATAAAAQAAJ&printsec=frontcover&hl=nl&source=gbs_ge_summary_r&cad=0#v=onepage&q&f=false	f										
307	M329	1624-01-01	1624-12-31	First Printing	Full edition	f	Tragedy		f	f				f										
308	M381	1631-01-01	1631-12-31	Reprint	Full edition	f			f	f				f										
309	M382	1631-01-01	1631-12-31	Reprint	Full edition	f			f	f				f										
310	M386	1631-01-01	1631-12-31	First Printing	Full edition	f			f	f				f										
311	M387	1631-01-01	1631-12-31	Reprint	Full edition	f			f	f				f										
312	M388	1631-01-01	1631-12-31	Reprint	Full edition	f	Tragedy		f	f	https://www.let.leidenuniv.nl/Dutch/Ceneton/Facsimiles/VernulaeusHenricusVIII1631			f										
313	M389	1631-01-01	1631-12-31	First Printing	Full edition	f			f	f				f										
314	M394	1631-01-01	1631-12-31	Reprint	Full edition	f	Tragedy		f	f				f										
315	M396	1631-01-01	1631-12-31	First Printing	Full edition	f			f	f				f										
316	M397	1631-01-01	1631-12-31	First Printing	Full edition	f			f	f				f										
317	M398	1631-01-01	1631-12-31	First Printing	Full edition	f			f	f				f										
318	M399	1631-01-01	1631-12-31	First Printing	Full edition	f			f	f				f										
319	M242	1610-01-01	1610-12-31	First Printing	Full edition	f			t	t				f										
320	M95	1549-01-01	1549-12-31	First Printing	Full edition	f			t	t			https://books.google.nl/books?id=i28TAAAAQAAJ&printsec=frontcover&dq=eutrachelus&hl=nl&sa=X&ved=0ahUKEwiYnsnRvoPKAhXCgQ8KHS7VAsEQ6AEIJTAB#v=onepage&q=eutrachelus&f=false	f										
321	M554	1645-01-01	1645-12-31	Reprint	Full edition	f			f	f			https://books.google.nl/books?id=El8kPQOkSDgC&pg=PA7&dq=Rodericus+fatalis&hl=nl&sa=X&ved=0ahUKEwi2_7OT3KbnAhXSalAKHd95BDAQ6AEIKjAA#v=onepage&q=Rodericus%20fatalis&f=false	f										
322	M557	1645-01-01	1645-12-31	Reprint	Full edition	f			f	f			https://books.google.nl/books?id=El8kPQOkSDgC&pg=PA7&lpg=PA7&dq=Rodericus+fatalis&source=bl&ots=l8jhdoVrQr&sig=ACfU3U16Uw8tcCzozJ8hOZd9qIQeyCtgIw&hl=nl&sa=X&ved=2ahUKEwikzoP8yofiAhXFZVAKHQ9ODCEQ6AEwBnoECAMQAQ#v=onepage&q=Rodericus%20fatalis&f=false	f										
323	M133	1564-01-01	1564-12-31	Reprint	Full edition	f			f	f				f										
324	M688	1661-01-01	1661-12-31	First Printing	Full edition	f			f	f		https://www.let.leidenuniv.nl/Dutch/Ceneton/Canisius.html		f	166108 - a1 * i - b1 A RA : b2 R es									
325	M689	1661-01-01	1661-12-31	First Printing	Full edition	f			f	f				f	166108 - a1 C C$ - b1 Cij $Vir : b2 C4 $hoc									
326	M136	1567-01-01	1567-12-31	Reprint	Full edition	f			f	f				f										
327	M1114	1716-01-01	1716-12-31	Synopsis (printed)	Synopsis	f			f	f			http://books.google.be/books?id=nlFbAAAAQAAJ&printsec=frontcover&hl=nl&source=gbs_ge_summary_r&cad=0#v=onepage&q&f=false	f										
328	M1369	1726-01-01	1726-12-31	Synopsis (printed)	Synopsis	f			f	f			http://books.google.be/books?id=oFFbAAAAQAAJ&printsec=frontcover&hl=nl&source=gbs_ge_summary_r&cad=0#v=onepage&q&f=false	f										
329	M1397	1727-01-01	1727-12-31	Synopsis (printed)	Synopsis	f			f	f				f										
330	M2247	1735-01-01	1745-12-31	Reprint	Full edition	f			f	f				f										
331	M755	1666-01-01	1666-12-31	Synopsis (printed)	Synopsis	f			f	f				f	4									
332	M757	1666-01-01	1666-12-31	Synopsis (printed)	Synopsis	f	Comedy	Farce	f	f				f	4									
333	M1864	1752-01-01	1752-12-31	Reprint	Full edition	f			f	f				f										
334	M401	1632-01-01	1632-12-31	Reprint	Full edition	f	Tragedy		t	t		https://www.let.leidenuniv.nl/Dutch/Ceneton/HeinsiusHerodes1632.html	http://books.google.nl/books?id=mzw8AAAAcAAJ&printsec=frontcover&dq=herodes+infanticida&hl=nl&sa=X&ei=UsX2UcPCEo3VPK30gJgJ&ved=0CDQQ6AEwAA#v=onepage&q=herodes%20infanticida&f=false	f	163208 - a1 A2 t,$q : a2 A4 endae - b1 B a$t : b2 E2 plen - c1 E4 s$oon$ : c2 E5 pon$hek									
337	M294	1620-01-01	1620-12-31	First Printing	Full edition	f	Comedy		t	t			https://books.google.nl/books?id=OduFMdLsZcwC&pg=PA241&lpg=PA241&dq=PISTOCLERV+s+adolefcens&source=bl&ots=rcTjn32drm&sig=ACfU3U3aopy000jqMPcLnuhZc1BBAbkMlA&hl=nl&sa=X&ved=2ahUKEwi1nqGGv7fuAhXD1qQKHWHSBUwQ6AEwAXoECAIQAg#v=onepage&q=PISTOCLERV%20s%20adolefcens&f=false	f										
338	M364	1629-01-01	1629-12-31	Synopsis (printed)	Synopsis	f			f	f				f		Goran Proot, Spectacula Iesuitica Belgica Antiqua (SIBA). Pars I: Provincia Flandro-Belgica (Antwerpen, 2008), p. 1-836								
339	M368	1629-01-01	1629-12-31	Synopsis (printed)	Synopsis	f	Tragedy		f	f				f		Goran Proot, Spectacula Iesuitica Belgica Antiqua (SIBA). Pars I: Provincia Flandro-Belgica (Antwerpen, 2008), p. 1-836								
340	M1001	1702-01-01	1702-12-31	Synopsis (printed)	Synopsis	f			f	f				f										
341	M1003	1702-01-01	1702-12-31	Synopsis (printed)	Synopsis	f			f	f				f										
342	M1010	1703-01-01	1703-12-31	Synopsis (printed)	Synopsis	f	Tragedy		f	f				f		Goran Proot, Spectacula Iesuitica Belgica Antiqua (SIBA). Pars I: Provincia Flandro-Belgica (Antwerpen, 2008), p. 1-836								
343	M1029	1704-01-01	1704-12-31	Synopsis (printed)	Synopsis	f	Tragedy		f	f				f		Goran Proot, Spectacula Iesuitica Belgica Antiqua (SIBA). Pars I: Provincia Flandro-Belgica (Antwerpen, 2008), p. 1-836								
344	M1030	1704-01-01	1704-12-31	Synopsis (printed)	Synopsis	f	Tragedy		f	f				f		Goran Proot, Spectacula Iesuitica Belgica Antiqua (SIBA). Pars I: Provincia Flandro-Belgica (Antwerpen, 2008), p. 1-836								
345	M1039	1705-01-01	1705-12-31	Synopsis (printed)	Synopsis	f			f	f				f		Goran Proot, Spectacula Iesuitica Belgica Antiqua (SIBA). Pars I: Provincia Flandro-Belgica (Antwerpen, 2008), p. 1-836								
346	M1051	1708-01-01	1708-12-31	Synopsis (printed)	Synopsis	f			f	f				f			Koppelen op M- of E-niveau aan het ID met hetelfde Ceneton_ID			https://lib.ugent.be/catalog/rug01:000792543				
347	M1052	1708-01-01	1708-12-31	Synopsis (printed)	Synopsis	f			f	f				f			Koppelen op M- of E-niveau aan het ID met hetelfde Ceneton_ID			https://lib.ugent.be/catalog/rug01:000792545				
348	M1055	1709-01-01	1709-12-31	Synopsis (printed)	Synopsis	f			f	f			http://anet.ua.ac.be/desktop/anet/core/index.phtml?language=&euser=&session=&service=opacua&robot=&deskservice=desktop&desktop=anet&workstation=&extra=	f										
349	M1058	1710-01-01	1710-12-31	Synopsis (printed)	Synopsis	f	Tragedy		f	f				f		Goran Proot, Spectacula Iesuitica Belgica Antiqua (SIBA). Pars I: Provincia Flandro-Belgica (Antwerpen, 2008), p. 1-836								
350	M1061	1710-01-01	1710-12-31	Synopsis (printed)	Synopsis	f			f	f				f			Koppelen op M- of E-niveau aan Ceneton006380			https://lib.ugent.be/catalog/rug01:000792644				
351	M1071	1711-01-01	1711-12-31	Synopsis (printed)	Synopsis	f			f	f				f			Koppelen op M- of E-niveau aan Ceneton006830			https://lib.ugent.be/catalog/rug01:000792649				
352	M1074	1711-01-01	1711-12-31	Synopsis (printed)	Synopsis	f			f	f				f			Koppelen op M- of E-niveau aan Ceneton006610			https://lib.ugent.be/catalog/rug01:000792693				
353	M1077	1712-01-01	1712-12-31	Synopsis (printed)	Synopsis	f			f	f				f										
354	M907	1696-01-01	1696-12-31	Synopsis (printed)	Synopsis	f	Comedy		f	f				f										
355	M925	1698-01-01	1698-12-31	Synopsis (printed)	Synopsis	f			f	f				f										
356	M952	1699-01-01	1699-12-31	Synopsis (printed)	Synopsis	f			f	f				f						https://lib.ugent.be/catalog/rug01:000792540				
357	M26	1536-01-01	1536-12-31	Reprint	Full edition	f			f	f				f										
358	M33	1538-01-01	1538-12-31	Reprint	Full edition	f			f	f				f										
359	M1406	1728-01-01	1728-12-31	Synopsis (printed)	Synopsis	f			f	f				f	4									
360	M1409	1728-01-01	1728-12-31	Mention	Fragment	f			f	f				f		Goran Proot, Spectacula Iesuitica Belgica Antiqua (SIBA). Pars I: Provincia Flandro-Belgica (Antwerpen, 2008), p. 1-836								
361	M1485	1730-01-01	1730-12-31	Synopsis (printed)	Synopsis	f	Tragedy		f	f				f	2	Goran Proot, Spectacula Iesuitica Belgica Antiqua (SIBA). Pars I: Provincia Flandro-Belgica (Antwerpen, 2008), p. 1-836								
362	M1488	1730-01-01	1730-12-31	Synopsis (printed)	Synopsis	f	Interlude		f	f				f	2									
363	M1112	1716-01-01	1716-12-31	Synopsis (printed)	Synopsis	f			f	f				f						https://lib.ugent.be/catalog/rug01:000792839				
364	M1113	1716-01-01	1716-12-31	Synopsis (printed)	Synopsis	f			f	f				f										
365	M1132	1717-01-01	1717-12-31	Synopsis (printed)	Synopsis	f			f	f				f										
366	M392	1720-01-01	1720-12-31	Synopsis (printed)	Synopsis	f			f	f				f			Ceneton-ID komt tweemaal voor. Koppelen op M- of E-niveau aan M1170			https://lib.ugent.be/catalog/rug01:000792947				
367	M1170	1720-01-01	1720-12-31	Synopsis (printed)	Synopsis	f			f	f				f			Ceneton-ID komt tweemaal voor. Koppelen op M- of E-niveau aan M392			https://lib.ugent.be/catalog/rug01:000792946				
368	M1208	1722-01-01	1722-12-31	Synopsis (printed)	Synopsis	f			f	f				f		Ferdinand Vanderhaeghen, Bibliographie Gantoise. Bibliographie gantoise: 1ère partie du XVIIIe siècle (Gent, 1801)	Koppelen op M- of E-niveau aan Ceneton006230			https://lib.ugent.be/catalog/rug01:000792968				
369	M1253	1723-01-01	1723-12-31	Synopsis (printed)	Synopsis	f			f	f				f										
370	M1263	1723-01-01	1723-12-31	Synopsis (printed)	Synopsis	f			f	f				f										
371	M1257	1723-01-01	1723-12-31	Synopsis (printed)	Synopsis	f	Comical tragedy		f	f				f										
372	M278	1616-01-01	1616-12-31	Synopsis (printed)	Synopsis	f	Tragedy		f	f				f	4	Goran Proot, Spectacula Iesuitica Belgica Antiqua (SIBA). Pars I: Provincia Flandro-Belgica (Antwerpen, 2008), p. 1-836								
373	M288	1618-01-01	1618-12-31	Synopsis (printed)	Synopsis	f	Tragedy		f	f				f		Goran Proot, Spectacula Iesuitica Belgica Antiqua (SIBA). Pars I: Provincia Flandro-Belgica (Antwerpen, 2008), p. 1-836								
374	M301	1620-01-01	1620-12-31	Synopsis (printed)	Synopsis	f	Tragedy		f	f				f		Goran Proot, Spectacula Iesuitica Belgica Antiqua (SIBA). Pars I: Provincia Flandro-Belgica (Antwerpen, 2008), p. 1-836								
375	M308	1621-01-01	1621-12-31	Synopsis (printed)	Synopsis	f	Comical tragedy		f	f	https://www.let.leidenuniv.nl/Dutch/Ceneton/Facsimiles/SJBalduinusBoudewynIeper1621	https://www.let.leidenuniv.nl/Dutch/Ceneton/SJBalduinusBoudewynIeper1621.html	https://books.google.nl/books?id=f38-AAAAcAAJ&pg=PP7&lpg=PP7&dq=Balduinus+Constantinopolitanus&source=bl&ots=4L9UQ1zttH&sig=-318JgI0MzFLE6SVMJ78yd7UbfI&hl=nl&sa=X&ved=0ahUKEwiOmdWLhNfUAhUIZ1AKHbmyC_IQ6AEILzAC#v=onepage&q=Balduinus%20Constantinopolitanus&f=false	f		Goran Proot, Spectacula Iesuitica Belgica Antiqua (SIBA). Pars I: Provincia Flandro-Belgica (Antwerpen, 2008), p. 1-836								
376	M314	1622-01-01	1622-12-31	Synopsis (printed)	Synopsis	f	Comical tragedy		f	f				f		Goran Proot, Spectacula Iesuitica Belgica Antiqua (SIBA). Pars I: Provincia Flandro-Belgica (Antwerpen, 2008), p. 1-836								
377	M207	1599-01-01	1599-12-31	Reprint	Full edition	f			f	f				f										
378	M38	1539-01-01	1539-12-31	Reprint	Full edition	f	Comedy		t	t				f	153908 - a1 A2 il- - b1 A3 ,$ : b2 B5 ime									
379	M282	1617-01-01	1617-12-31	Synopsis (printed)	Synopsis	f	Tragicomedy		f	f				f		Goran Proot, Spectacula Iesuitica Belgica Antiqua (SIBA). Pars I: Provincia Flandro-Belgica (Antwerpen, 2008), p. 1-836								
380	M312	1621-01-01	1621-12-31	Synopsis (printed)	Synopsis	f	Tragedy		f	f				f		Goran Proot, Spectacula Iesuitica Belgica Antiqua (SIBA). Pars I: Provincia Flandro-Belgica (Antwerpen, 2008), p. 1-836								
381	M830	1680-01-01	1680-12-31	Synopsis (printed)	Synopsis	f			f	f			http://books.google.be/books?id=VsQ8AAAAcAAJ&printsec=frontcover&hl=nl&source=gbs_ge_summary_r&cad=0#v=onepage&q&f=false	f										
382	M1086	1713-01-01	1713-12-31	Synopsis (printed)	Synopsis	f			f	f			http://anet.ua.ac.be/desktop/anet/core/index.phtml?language=&euser=&session=&service=opacua&robot=&deskservice=desktop&desktop=anet&workstation=&extra=	f				https://anet.be/record/opacuantwerpen/c:lvd:14052762/N						
383	M186	1595-01-01	1595-12-31	Reprint	Full edition	f			f	f				f										
384	M187	1595-01-01	1595-12-31	Reprint	Full edition	f			f	f				f	b2 Aa5$hostes									
385	M190	1595-01-01	1595-12-31	Reprint	Full edition	f	Comedy		f	f				f										
386	M191	1595-01-01	1595-12-31	Reprint	Full edition	f			f	f				f										
387	M192	1595-01-01	1595-12-31	Reprint	Full edition	f			f	f				f										
388	M193	1595-01-01	1595-12-31	Reprint	Full edition	f			f	f				f										
389	M205	1599-01-01	1599-12-31	Reprint	Full edition	f			f	f				f										
390	M206	1599-01-01	1599-12-31	Reprint	Full edition	f			f	f				f	a1 X Be									
391	M208	1599-01-01	1599-12-31	Reprint	Full edition	f	Comedy		f	f				f	159908 - a1 †2 uo$s : a2 A in - b1 A2 ,$ : b2 D5 isti$Do									
392	M209	1596-01-01	1602-12-31	Reprint	Full edition	f			f	f				f										
393	M211	1599-01-01	1599-12-31	Reprint	Full edition	f			f	f				f	a1 N i.									
394	M213	1599-01-01	1599-12-31	Reprint	Full edition	f			f	f				f	159908 - a1 †2 uo$s : a2 D5 isti$do - b1 E ri : b2 H5 s.$AN									
395	M220	1602-01-01	1602-12-31	First Printing	Full edition	f			f	f				f										
396	M221	1602-01-01	1602-12-31	Reprint	Full edition	f			f	f				f										
397	M222	1602-01-01	1602-12-31	First Printing	Full edition	f			f	f				f										
398	M223	1602-01-01	1602-12-31	Reprint	Full edition	f			f	f				f										
399	M224	1602-01-01	1602-12-31	Reprint	Full edition	f			f	f				f										
400	M225	1602-01-01	1602-12-31	First Printing	Full edition	f			f	f				f										
401	M228	1604-01-01	1604-12-31	Reprint	Full edition	f			f	f				f	a1 R rc									
402	M229	1604-01-01	1604-12-31	Reprint	Full edition	f			f	f				f										
403	M230	1604-01-01	1604-12-31	Reprint	Full edition	f			f	f				f	b1 A is									
404	M231	1604-01-01	1604-12-31	Reprint	Full edition	f			f	f				f										
405	M232	1604-01-01	1604-12-31	Reprint	Full edition	f			f	f				f										
406	M233	1604-01-01	1604-12-31	Reprint	Full edition	f			f	f				f										
407	M241	1609-01-01	1609-12-31	Reprint	Full edition	f			f	f				f										
408	M255	1614-01-01	1614-12-31	Reprint	Full edition	f			t	t				f										
409	M256	1614-01-01	1614-12-31	Reprint	Full edition	f			t	t				f										
410	M257	1614-01-01	1614-12-31	Reprint	Full edition	f			t	t				f										
411	M258	1614-01-01	1614-12-31	Reprint	Full edition	f			t	t				f										
412	M259	1614-01-01	1614-12-31	Reprint	Full edition	f			t	t				f										
413	M260	1614-01-01	1614-12-31	Reprint	Full edition	f			t	t				f										
414	M262	1614-01-01	1614-12-31	Reprint	Full edition	f			f	f				f										
415	M19	1535-01-01	1535-12-31	First Printing	Full edition	f			t	t	https://www.let.leidenuniv.nl/Dutch/Ceneton/Facsimiles/MacropediusRebelles1535			f	000008 - a1 A2 u[m]$ : a2 A3 o.$ - b1 B1 pus.$ : b2 D3 secro.									
416	M20	1535-01-01	1535-12-31	First Printing	Full edition	f			f	f		https://www.let.leidenuniv.nl/Dutch/Ceneton/MacropediusAluta1535.html		f										
417	M2132	1532-01-01	1542-12-31	Reprint	Full edition	f			f	f				f										
418	M2133	1532-01-01	1542-12-31	Reprint	Full edition	f			f	f				f										
419	M25	1536-01-01	1536-12-31	First Printing	Full edition	f	Comedy		f	f	https://www.let.leidenuniv.nl/Dutch/Ceneton/Facsimiles/MacropediusPetriscus1536		http://books.google.be/books?id=L3YTAAAAQAAJ&printsec=frontcover&hl=nl&source=gbs_ge_summary_r&cad=0#v=onepage&q&f=false	f	000008 - a1 A2 ctemin : a2 A3 ttemini - b1 A4 .$ : b2 D5 ti$emphyt									
420	M28	1537-01-01	1537-12-31	First Printing	Full edition	f			f	f				f	153708 - a1 A2 m$gaud : a2 A3 rant,$ - b1 A4 tinis,$ : b2 E5 $pascer									
421	M36	1538-01-01	1538-12-31	Reprint	Full edition	f			f	f			http://books.google.be/books?id=bDlNAAAAcAAJ&printsec=frontcover&hl=nl&source=gbs_ge_summary_r&cad=0#v=onepage&q&f=false	f	153808 - a1 A.2. ci$trimet : a2 A.3. $qua$nil$pr- b1 A.4. feris$Geor : b2 D.3. am$ingres									
422	M37	1539-01-01	1539-12-31	First Printing	Full edition	f	Comedy		f	f				f	153908 - b1 A2 uin$ : b2 C4 m$									
423	M43	1539-01-01	1539-12-31	Reprint	Full edition	f			f	f				f	000008 - a1 A2 ,$ - b1 A3 nseo : b2 C14. tq;$discip									
424	M44	1539-01-01	1539-12-31	Reprint	Full edition	f	Comedy		f	f	https://www.let.leidenuniv.nl/Dutch/Ceneton/Facsimiles/MacropediusAluta1539			f	000008 - a1 E2 bules$p - b1 E3 edat$d : b2 F3 e.$									
425	M45	1539-01-01	1539-12-31	Reprint	Full edition	f			f	f			http://books.google.be/books?id=OHYTAAAAQAAJ&printsec=frontcover&hl=nl&source=gbs_ge_summary_r&cad=0#v=onepage&q&f=false	f	000008 - a1 A2 n-$ : a2 A3 seo.$ - b1 B1 cappus : b2 C4 tque$discipul									
426	M47	1539-01-01	1539-12-31	Reprint	Full edition	f			f	f				f	000008 - a1 D2 ules$pe : a2 D3 t$domi, - b1 E1 $sese$abs : b2 E4 e$si$vsque$ap					https://lib.ugent.be/catalog/rug01:001341147				
427	M50	1540-01-01	1540-12-31	First Printing	Full edition	f			t	t	https://www.let.leidenuniv.nl/Dutch/Ceneton/Facsimiles/MacropediusBassarus1540			f	154.08 - a1 A.ij. minis - b1 Aiiij. oquacula? : b2 Ciiii. nio.$Hie.$en									
428	M130	1563-01-01	1563-12-31	First Printing	Full edition	f	Comedy		t	t		https://www.let.leidenuniv.nl/Dutch/Ceneton/GoedthalsSoter1563.html	http://books.google.be/books?id=yyhKAAAAcAAJ&printsec=frontcover&hl=nl&source=gbs_ge_summary_r&cad=0#v=onepage&q&f=false	f	156308 - a1 A2 issi : a2 A5 o,$ - b1 B ed : b2 D5 res$									
